,fold,n_neighbors,algorithm,value,dataset
227,7,1600,pca,0.7932045532942394,Shuttle
228,8,1600,pca,0.7918247671610901,Shuttle
229,9,1600,pca,0.7942393928941014,Shuttle
230,0,3200,pca,0.7856281233844563,Shuttle
231,1,3200,pca,0.7854188210961738,Shuttle
232,2,3200,pca,0.7857635298173044,Shuttle
233,3,3200,pca,0.7860344827586206,Shuttle
234,4,3200,pca,0.7860344827586206,Shuttle
235,5,3200,pca,0.7862068965517242,Shuttle
236,6,3200,pca,0.7858251422659079,Shuttle
237,7,3200,pca,0.7861331493618489,Shuttle
238,8,3200,pca,0.7859606760952053,Shuttle
239,9,3200,pca,0.7861331493618489,Shuttle
240,0,100,tsne,0.9943132862312597,Shuttle
241,1,100,tsne,0.9955187866253016,Shuttle
242,2,100,tsne,0.9944846604619096,Shuttle
243,3,100,tsne,0.9937931034482759,Shuttle
244,4,100,tsne,0.9917241379310345,Shuttle
245,5,100,tsne,0.995,Shuttle
246,6,100,tsne,0.9946542507328849,Shuttle
247,7,100,tsne,0.995343221800621,Shuttle
248,8,100,tsne,0.9943083822007589,Shuttle
249,9,100,tsne,0.9946533287340462,Shuttle
250,0,200,tsne,0.992417714975013,Shuttle
251,1,200,tsne,0.9931058255773871,Shuttle
252,2,200,tsne,0.9922440537745605,Shuttle
253,3,200,tsne,0.9917241379310345,Shuttle
254,4,200,tsne,0.99,Shuttle
255,5,200,tsne,0.9917241379310345,Shuttle
256,6,200,tsne,0.9924124849111916,Shuttle
257,7,200,tsne,0.9931010693342532,Shuttle
258,8,200,tsne,0.9922387030010349,Shuttle
259,9,200,tsne,0.9934460158675406,Shuttle
260,0,400,tsne,0.9901774943994486,Shuttle
261,1,400,tsne,0.9889693209238194,Shuttle
262,2,400,tsne,0.9901758014477766,Shuttle
263,3,400,tsne,0.9893103448275862,Shuttle
264,4,400,tsne,0.9879310344827587,Shuttle
265,5,400,tsne,0.9901724137931035,Shuttle
266,6,400,tsne,0.9910329367132265,Shuttle
267,7,400,tsne,0.9920662297343912,Shuttle
268,8,400,tsne,0.9908589168678855,Shuttle
269,9,400,tsne,0.9913763366678164,Shuttle
270,0,800,tsne,0.9722557297949337,Shuttle
271,1,800,tsne,0.9672526714925888,Shuttle
272,2,800,tsne,0.9677697345742847,Shuttle
273,3,800,tsne,0.9662068965517241,Shuttle
274,4,800,tsne,0.9684482758620689,Shuttle
275,5,800,tsne,0.97,Shuttle
276,6,800,tsne,0.966890843248836,Shuttle
277,7,800,tsne,0.9729216971369438,Shuttle
278,8,800,tsne,0.964987926871335,Shuttle
279,9,800,tsne,0.9684373922042083,Shuttle
280,0,1600,tsne,0.9267620196450111,Shuttle
281,1,1600,tsne,0.922440537745605,Shuttle
282,2,1600,tsne,0.9276111685625646,Shuttle
283,3,1600,tsne,0.9294827586206896,Shuttle
284,4,1600,tsne,0.9281034482758621,Shuttle
285,5,1600,tsne,0.9246551724137931,Shuttle
286,6,1600,tsne,0.926021727884118,Shuttle
287,7,1600,tsne,0.9298033804760262,Shuttle
288,8,1600,tsne,0.9239392894101415,Shuttle
289,9,1600,tsne,0.9268713349430838,Shuttle
290,0,3200,tsne,0.8257797690849561,Shuttle
291,1,3200,tsne,0.8241985522233712,Shuttle
292,2,3200,tsne,0.8267838676318511,Shuttle
293,3,3200,tsne,0.8286206896551724,Shuttle
294,4,3200,tsne,0.8313793103448276,Shuttle
295,5,3200,tsne,0.8277586206896552,Shuttle
296,6,3200,tsne,0.8289360234523193,Shuttle
297,7,3200,tsne,0.8287340462228354,Shuttle
298,8,3200,tsne,0.8263194204898241,Shuttle
299,9,3200,tsne,0.8287340462228354,Shuttle
300,0,100,umap,0.9919007409960365,Shuttle
